fonte_dados,categoria_macro,genero,cor,idade,faixa_etaria,municipio,bairro,sexo,cutis
violencia_domestica,violencia_social,,,39.0,35_44,ECOPORANGA,VILA NOVA,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,JOAO NEIVA,VILA NOVA DE BAIXO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,40.0,35_44,BAIXO GUANDU,MAUA,MASCULINO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,CACHOEIRO DE ITAPEMIRIM,VILAGE DA LUZ,FEMININO,NEGRA
violencia_domestica,violencia_social,,,45.0,45_54,BARRA DE SAO FRANCISCO,BAIRRO IRMAOS FERNANDES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,COLATINA,LACE,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,LINHARES,BEBEDOURO,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,DOMINGOS MARTINS,GOIABEIRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,51.0,45_54,ITAGUACU,BARRO PRETO,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,MARILANDIA,VISTA BELA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,52.0,45_54,SERRA,VILA NOVA DE COLARES,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,52.0,45_54,VILA VELHA,BARRAMARES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,52.0,45_54,CARIACICA,CARIACICA SEDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,56.0,55_64,SERRA,CARAPINA GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,59.0,55_64,COLATINA,CARLOS GERMANO NAUMANN,FEMININO,BRANCA
violencia_domestica,violencia_social,,,64.0,55_64,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,PARDA
violencia_domestica,violencia_social,,,66.0,65_PLUS,SAO MATEUS,NOVA CONQUISTA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,67.0,65_PLUS,VITORIA,ILHA DAS CAIEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,78.0,65_PLUS,SAO JOSE DO CALCADO,JACA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,16.0,15_17,APIACA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,16.0,15_17,ARACRUZ,JACUPEMBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,CACHOEIRO DE ITAPEMIRIM,BELA VISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,COLATINA,SAO BRAZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,VALE DOS REIS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,21.0,18_24,CARIACICA,CASTELO BRANCO,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,SERRA,FEU ROSA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,VITORIA,SANTA TEREZA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,SANTA MARIA DE JETIBA,GARRAFAO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,SANTA MARIA DE JETIBA,ALTO RECREIO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,SERRA,JARDIM CARAPINA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,CARIACICA,CRUZEIRO DO SUL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,NOVA VENECIA,ALTOE,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,COSTA DOURADA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VILA VELHA,RESIDENCIAL JABAETE,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,SERRA,SAO MARCOS II,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,SERRA,ESTANCIA MONAZITICA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,29.0,25_34,SAO MATEUS,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,VILA VELHA,DIVINO ESPIRITO SANTO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,30.0,25_34,SERRA,CAMPINHO DA SERRA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CACHOEIRO DE ITAPEMIRIM,VILA RICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,SERRA,NOVA ZELANDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,VITORIA,JARDIM CAMBURI,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,SERRA,CIDADE POMAR,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,CASTELO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,SAO MATEUS,FATIMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,ITAPEMIRIM,ITAOCA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,VITORIA,JARDIM CAMBURI,FEMININO,INDIGENA
violencia_domestica,violencia_social,,,38.0,35_44,PRESIDENTE KENNEDY,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,CACHOEIRO DE ITAPEMIRIM,MONTE LIBANO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,39.0,35_44,SERRA,FEU ROSA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,COLATINA,MARIA DAS GRACAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,NOVA VENECIA,RUBIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,COLATINA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,VILA VELHA,SOTECO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,PORTO CANOA,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,BARRA DE SAO FRANCISCO,BAIRRO COLINA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,47.0,45_54,SERRA,BALNEARIO DE CARAPEBUS,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,SERRA,NOVA ZELANDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,CONCEICAO DA BARRA,CHACARA DO ATLANTICO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,50.0,45_54,ITAPEMIRIM,ROSA MEIRELES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,53.0,45_54,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,53.0,45_54,CARIACICA,ALTO DA BOA VISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,56.0,55_64,CACHOEIRO DE ITAPEMIRIM,VILAGE DA LUZ,FEMININO,NEGRA
violencia_domestica,violencia_social,,,62.0,55_64,LINHARES,BNH,FEMININO,PARDA
violencia_domestica,violencia_social,,,63.0,55_64,CACHOEIRO DE ITAPEMIRIM,IBC,FEMININO,BRANCA
violencia_domestica,violencia_social,,,68.0,65_PLUS,CACHOEIRO DE ITAPEMIRIM,VILAGE DA LUZ,FEMININO,NEGRA
violencia_domestica,violencia_social,,,18.0,18_24,VILA VELHA,PRIMEIRO DE MAIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,IUNA,NOSSA SENHORA DA PENHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,CAMPO GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,CACHOEIRO DE ITAPEMIRIM,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,PIUMA,PIUMINAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,VILA VELHA,NOVO MEXICO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,25.0,25_34,ARACRUZ,FATIMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,BOM JESUS DO NORTE,LOTEAMENTO SILVANA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,VILA VELHA,BARRAMARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,ALFREDO CHAVES,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,SERRA,JARDIM DA SERRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,NOVA VENECIA,RUBIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CACHOEIRO DE ITAPEMIRIM,SOTURNO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,SERRA,FEU ROSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,IUNA,QUILOMBO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,SAO JOSE DO CALCADO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,COLATINA,VICENTE SOELA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,36.0,35_44,LINHARES,AVISO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,36.0,35_44,SAO MATEUS,GURIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,VITORIA,PRAIA DO CANTO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,CARIACICA,VERA CRUZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,CASTELO,PONTOES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,38.0,35_44,VILA VELHA,JARDIM GUARANHUNS,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,VITORIA,MARIA ORTIZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,JOSE DE ANCHIETA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,45.0,45_54,JOAO NEIVA,COHAB,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,NEGRA
violencia_domestica,violencia_social,,,46.0,45_54,CASTELO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,VITORIA,CRUZAMENTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,59.0,55_64,SANTA MARIA DE JETIBA,VILA JETIBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,60.0,55_64,VILA VELHA,PAUL,FEMININO,PARDA
violencia_domestica,violencia_social,,,62.0,55_64,SERRA,BARCELONA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,66.0,65_PLUS,SERRA,PLANALTO SERRANO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,68.0,65_PLUS,VILA VELHA,CRISTOVAO COLOMBO,FEMININO,PARDA
violencia_domestica,violencia_social,,,73.0,65_PLUS,ITAPEMIRIM,MARAGUA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,74.0,65_PLUS,CASTELO,PONTOES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,86.0,65_PLUS,SANTA LEOPOLDINA,RIO DO MEIO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,9.0,0_14,VITORIA,ILHA DAS CAIEIRAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,16.0,15_17,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,CARIACICA,ITANGUA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,VITORIA,FORTE SAO JOAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,CASTELO,BELA VISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,GOVERNADOR LINDENBERG,NOVO BRASIL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,VITORIA,ILHA DAS CAIEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VILA VELHA,PRAIA DE ITAPARICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,LINHARES,SANTA CRUZ,MASCULINO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,SANTA MARIA DE JETIBA,SAO LUIS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,CACHOEIRO DE ITAPEMIRIM,COUTINHO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,SERRA,FEU ROSA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,34.0,25_34,CACHOEIRO DE ITAPEMIRIM,SOTURNO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,ARACRUZ,BARRA DO RIACHO,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,COLATINA,VICENTE SOELA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,VILA GARRIDO,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,DIVINO ESPIRITO SANTO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,LINHARES,SAO JOSE,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,LINHARES,SAO JOSE,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,CARIACICA,PROLAR,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,CARIACICA,BELA AURORA,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,SOORETAMA,CONJUNTO DALVO LOUREIRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,CARIACICA,SAO GERALDO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,42.0,35_44,SAO MATEUS,BOM SUCESSO,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,ALEGRE,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,ARACRUZ,JACUPEMBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,MARILANDIA,INDUSTRIAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,CAMARA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,CAMARA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,VILA VELHA,SANTA INES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,SANTA MARIA DE JETIBA,CARAMURU II,FEMININO,NEGRA
violencia_domestica,violencia_social,,,50.0,45_54,LARANJA DA TERRA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,ITAGUACU,ITAIMBE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,72.0,65_PLUS,IBATIBA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,5.0,0_14,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,16.0,15_17,SANTA MARIA DE JETIBA,VILA NOVA,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,CACHOEIRO DE ITAPEMIRIM,SANTA ROSA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,BARRA DE SAO FRANCISCO,BAIRRO VILA LANDINHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,ARACRUZ,JEQUITIBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,VIANA,NOVA BETHANIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,VILA VELHA,SANTA MONICA,MASCULINO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,COLATINA,MARIA ISMENIA,FEMININO,AMARELA
violencia_domestica,violencia_social,,,22.0,18_24,SAO JOSE DO CALCADO,PEDRO IDERALDO DE LIMA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,SAO MATEUS,CACIQUE,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,CARIACICA,PORTO DE CARIACICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VARGEM ALTA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,29.0,25_34,SERRA,PRAIA DE CAPUBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CACHOEIRO DE ITAPEMIRIM,SANTA CECILIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,LINHARES,AVISO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,VITORIA,ITARARE,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,BAIRRO DAS LARANJEIRAS,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,BAIRRO DAS LARANJEIRAS,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,VITORIA,JUCUTUQUARA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,SANTA MONICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,CACHOEIRO DE ITAPEMIRIM,SANTA ROSA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,VILA VALERIO,NOSSA SENHORA DA PENHA,MASCULINO,NEGRA
violencia_domestica,violencia_social,,,38.0,35_44,BARRA DE SAO FRANCISCO,BAIRRO IRMAOS FERNANDES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,SERRA,NOVO HORIZONTE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,BAIXO GUANDU,SAPUCAIA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,39.0,35_44,CARIACICA,BELA AURORA,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,VIANA,PEIXE VERDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,FEU ROSA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,41.0,35_44,GUARAPARI,JABARAI,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,41.0,35_44,SAO GABRIEL DA PALHA,PARAISO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,SAO GABRIEL DA PALHA,PARAISO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,41.0,35_44,VILA VELHA,PRAIA DAS GAIVOTAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,IUNA,PITO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,DIVINO DE SAO LOURENCO,LIMO VERDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,COLATINA,SAO SILVANO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,44.0,35_44,MARATAIZES,BREJO DOS PATOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,BARRA DE SAO FRANCISCO,BAIRRO IRMAOS FERNANDES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,CACHOEIRO DE ITAPEMIRIM,CONDURU,FEMININO,NEGRA
violencia_domestica,violencia_social,,,45.0,45_54,VILA VELHA,JARDIM ASTECA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,ARACRUZ,MOROBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,VITORIA,TABUAZEIRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,VITORIA,JARDIM CAMBURI,FEMININO,PARDA
violencia_domestica,violencia_social,,,53.0,45_54,VILA VELHA,BARRAMARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,54.0,45_54,VILA VELHA,BARRAMARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,58.0,55_64,SERRA,JOSE DE ANCHIETA,FEMININO,PARDA
violencia_domestica,violencia_social,,,58.0,55_64,CARIACICA,JARDIM CAMPO GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,62.0,55_64,PIUMA,JARDIM MAILY,FEMININO,PARDA
violencia_domestica,violencia_social,,,63.0,55_64,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,PARDA
violencia_domestica,violencia_social,,,15.0,15_17,VILA VELHA,SANTOS DUMONT,FEMININO,BRANCA
violencia_domestica,violencia_social,,,16.0,15_17,SERRA,VILA NOVA DE COLARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,VILA VELHA,SANTOS DUMONT,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,CACHOEIRO DE ITAPEMIRIM,ALTO UNIAO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,17.0,15_17,CARIACICA,MORADA DE SANTA FE,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,COLATINA,NOVO HORIZONTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,VILA VELHA,VALE ENCANTADO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,LINHARES,ARACA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,CARIACICA,CAMPO GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,SERRA,HELIO FERRAZ,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,VITORIA,TABUAZEIRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,CARIACICA,PORTO DE SANTANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,AFONSO CLAUDIO,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,SERRA,PLANALTO SERRANO,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,COLATINA,SAO MARCOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,VILA VELHA,SANTOS DUMONT,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,IBATIBA,BRASIL NOVO,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VILA VELHA,GLORIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,CARIACICA,ITACIBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,VIANA,MARCILIO DE NORONHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,SERRA,CARAPINA GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,JOAO NEIVA,CRISTAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,SERRA,CENTRAL CARAPINA,MASCULINO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,VITORIA,SANTA MARTHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,SANTA MARIA DE JETIBA,SAO LUIS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,JERONIMO MONTEIRO,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,PANCAS,OPERARIO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,RIO BANANAL,SAO SEBASTIAO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,NOVA VENECIA,FILOMENA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,BARRA DO JUCU,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,GUARAPARI,PRAIA DO MORRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,CARIACICA,CAMPINA GRANDE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,43.0,35_44,CARIACICA,CASTELO BRANCO,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,SAO JOSE DO CALCADO,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,45.0,45_54,VITORIA,JARDIM CAMBURI,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,VILA VELHA,IBES,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,GUARAPARI,PORTAL CLUB,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,BARRA DE SAO FRANCISCO,BAIRRO IRMAOS FERNANDES,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,PONTO BELO,CASTANHEIRAS II,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,COLATINA,VILA AMELIA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,49.0,45_54,CACHOEIRO DE ITAPEMIRIM,PARAISO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,CACHOEIRO DE ITAPEMIRIM,BOA ESPERANCA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,VITORIA,MATA DA PRAIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,50.0,45_54,CACHOEIRO DE ITAPEMIRIM,ALTO UNIAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,SAO JOSE DO CALCADO,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,52.0,45_54,ARACRUZ,NOVA CONQUISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,74.0,65_PLUS,SAO GABRIEL DA PALHA,GUSTAVO BOONE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,79.0,65_PLUS,MARATAIZES,NOVA CANAA,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,MUNIZ FREIRE,PIACU,FEMININO,NEGRA
